Training for 378151 steps ...
     30/378151: episode: 1, duration: 0.135s, episode steps:  30, steps per second: 222, episode reward:  4.710, mean reward:  0.157 [-0.005,  0.330], mean action: 15.600 [1.000, 31.000],  loss: --, mae: --, mean_q: --
 275872/378151: episode: 1179, duration: 1.772s, episode steps: 154, steps per second:  87, episode reward: 70.833, mean reward:  0.460 [-0.005,  0.642], mean action: 14.312 [0.000, 31.000],  loss: 44.350895, mae: 140.182297, mean_q: 152.609924
 276139/378151: episode: 1180, duration: 2.981s, episode steps: 267, steps per second:  90, episode reward: 109.452, mean reward:  0.410 [ 0.137,  0.451], mean action: 15.240 [0.000, 31.000],  loss: 38.801861, mae: 140.736664, mean_q: 152.898743
 276406/378151: episode: 1181, duration: 3.071s, episode steps: 267, steps per second:  87, episode reward: 95.837, mean reward:  0.359 [-0.005,  0.477], mean action: 14.775 [0.000, 31.000],  loss: 44.618874, mae: 140.277237, mean_q: 152.657013
 276673/378151: episode: 1182, duration: 3.073s, episode steps: 267, steps per second:  87, episode reward: 58.424, mean reward:  0.219 [-0.005,  0.303], mean action: 16.603 [0.000, 31.000],  loss: 39.615719, mae: 140.455795, mean_q: 152.700455
 276940/378151: episode: 1183, duration: 3.006s, episode steps: 267, steps per second:  89, episode reward: 144.352, mean reward:  0.541 [ 0.087,  0.646], mean action: 14.768 [0.000, 31.000],  loss: 44.065651, mae: 141.042709, mean_q: 153.497223
 277207/378151: episode: 1184, duration: 3.063s, episode steps: 267, steps per second:  87, episode reward: 89.145, mean reward:  0.334 [-0.005,  0.478], mean action: 15.607 [0.000, 31.000],  loss: 43.836956, mae: 140.779236, mean_q: 153.245605
 277238/378151: episode: 1185, duration: 0.351s, episode steps:  31, steps per second:  88, episode reward:  7.614, mean reward:  0.246 [ 0.087,  0.305], mean action: 15.806 [2.000, 30.000],  loss: 30.451431, mae: 140.733566, mean_q: 153.324020
 277505/378151: episode: 1186, duration: 2.999s, episode steps: 267, steps per second:  89, episode reward: 149.414, mean reward:  0.560 [ 0.087,  0.648], mean action: 14.899 [0.000, 31.000],  loss: 57.460636, mae: 140.656570, mean_q: 153.084412
 277774/378151: episode: 1187, duration: 3.095s, episode steps: 269, steps per second:  87, episode reward: 104.711, mean reward:  0.389 [ 0.087,  0.455], mean action: 12.781 [0.000, 31.000],  loss: 54.028687, mae: 140.041382, mean_q: 152.535797
 278041/378151: episode: 1188, duration: 3.099s, episode steps: 267, steps per second:  86, episode reward: 72.324, mean reward:  0.271 [ 0.087,  0.308], mean action: 17.356 [1.000, 31.000],  loss: 38.076736, mae: 140.586151, mean_q: 152.610077
 278120/378151: episode: 1189, duration: 0.882s, episode steps:  79, steps per second:  90, episode reward: 19.104, mean reward:  0.242 [-0.005,  0.394], mean action: 18.797 [2.000, 31.000],  loss: 58.721458, mae: 140.594635, mean_q: 152.654327
 278387/378151: episode: 1190, duration: 3.067s, episode steps: 267, steps per second:  87, episode reward: 114.889, mean reward:  0.430 [ 0.087,  0.485], mean action: 15.910 [0.000, 31.000],  loss: 51.591030, mae: 140.649078, mean_q: 152.985626
 278454/378151: episode: 1191, duration: 0.744s, episode steps:  67, steps per second:  90, episode reward: 24.738, mean reward:  0.369 [ 0.087,  0.464], mean action: 17.075 [1.000, 30.000],  loss: 27.906517, mae: 142.111282, mean_q: 154.319809
 278721/378151: episode: 1192, duration: 3.041s, episode steps: 267, steps per second:  88, episode reward: 99.930, mean reward:  0.374 [ 0.137,  0.434], mean action: 12.311 [0.000, 31.000],  loss: 46.794849, mae: 141.443436, mean_q: 153.656570
 278988/378151: episode: 1193, duration: 3.008s, episode steps: 267, steps per second:  89, episode reward: 54.688, mean reward:  0.205 [-0.005,  0.333], mean action: 15.633 [0.000, 31.000],  loss: 52.554863, mae: 140.593796, mean_q: 152.977310
 279255/378151: episode: 1194, duration: 3.065s, episode steps: 267, steps per second:  87, episode reward: 137.281, mean reward:  0.514 [ 0.137,  0.648], mean action: 16.139 [0.000, 31.000],  loss: 54.259438, mae: 141.042450, mean_q: 153.297928
 279522/378151: episode: 1195, duration: 3.010s, episode steps: 267, steps per second:  89, episode reward: 100.957, mean reward:  0.378 [-0.005,  0.478], mean action: 16.041 [0.000, 31.000],  loss: 40.678070, mae: 140.702301, mean_q: 153.032104
 279789/378151: episode: 1196, duration: 3.068s, episode steps: 267, steps per second:  87, episode reward: 117.318, mean reward:  0.439 [ 0.087,  0.482], mean action: 15.169 [0.000, 31.000],  loss: 48.435005, mae: 140.412720, mean_q: 152.557175
 280056/378151: episode: 1197, duration: 3.007s, episode steps: 267, steps per second:  89, episode reward: 120.341, mean reward:  0.451 [-0.005,  0.647], mean action: 14.884 [0.000, 31.000],  loss: 50.350986, mae: 140.174606, mean_q: 152.290482
 280148/378151: episode: 1198, duration: 1.083s, episode steps:  92, steps per second:  85, episode reward: 20.878, mean reward:  0.227 [-0.005,  0.385], mean action: 16.054 [0.000, 31.000],  loss: 61.764305, mae: 139.943481, mean_q: 152.111618
 280415/378151: episode: 1199, duration: 3.100s, episode steps: 267, steps per second:  86, episode reward: 100.593, mean reward:  0.377 [ 0.133,  0.443], mean action: 14.165 [1.000, 31.000],  loss: 49.566677, mae: 140.163422, mean_q: 152.565887
 280607/378151: episode: 1200, duration: 2.176s, episode steps: 192, steps per second:  88, episode reward: 54.476, mean reward:  0.284 [ 0.070,  0.412], mean action: 16.198 [0.000, 31.000],  loss: 38.450672, mae: 140.455704, mean_q: 152.664017
 280824/378151: episode: 1201, duration: 2.462s, episode steps: 217, steps per second:  88, episode reward: 86.537, mean reward:  0.399 [-0.005,  0.466], mean action: 16.668 [0.000, 31.000],  loss: 43.529099, mae: 140.708405, mean_q: 152.951508
 281091/378151: episode: 1202, duration: 3.057s, episode steps: 267, steps per second:  87, episode reward: 103.801, mean reward:  0.389 [ 0.116,  0.444], mean action: 13.509 [0.000, 31.000],  loss: 53.992390, mae: 140.720764, mean_q: 153.091293
 281358/378151: episode: 1203, duration: 2.991s, episode steps: 267, steps per second:  89, episode reward: 112.756, mean reward:  0.422 [-0.005,  0.483], mean action: 16.472 [0.000, 31.000],  loss: 62.716686, mae: 140.835052, mean_q: 153.261963
 281625/378151: episode: 1204, duration: 3.072s, episode steps: 267, steps per second:  87, episode reward: 91.128, mean reward:  0.341 [ 0.137,  0.461], mean action: 15.599 [1.000, 31.000],  loss: 44.238804, mae: 141.181564, mean_q: 153.704147
 281892/378151: episode: 1205, duration: 3.013s, episode steps: 267, steps per second:  89, episode reward: 109.282, mean reward:  0.409 [ 0.116,  0.478], mean action: 15.243 [0.000, 31.000],  loss: 50.206974, mae: 141.553101, mean_q: 153.855652
 282159/378151: episode: 1206, duration: 3.073s, episode steps: 267, steps per second:  87, episode reward: 47.552, mean reward:  0.178 [-0.005,  0.291], mean action: 15.131 [0.000, 31.000],  loss: 48.673702, mae: 141.579727, mean_q: 153.952438
 282429/378151: episode: 1207, duration: 3.025s, episode steps: 270, steps per second:  89, episode reward: 105.407, mean reward:  0.390 [-0.005,  0.457], mean action: 13.596 [0.000, 31.000],  loss: 58.569309, mae: 141.660995, mean_q: 154.131851
 282506/378151: episode: 1208, duration: 0.936s, episode steps:  77, steps per second:  82, episode reward: 22.893, mean reward:  0.297 [ 0.017,  0.388], mean action: 16.844 [0.000, 30.000],  loss: 35.655010, mae: 142.159561, mean_q: 154.326019
 282686/378151: episode: 1209, duration: 2.021s, episode steps: 180, steps per second:  89, episode reward: 48.535, mean reward:  0.270 [ 0.087,  0.340], mean action: 16.339 [0.000, 31.000],  loss: 53.005707, mae: 141.763062, mean_q: 154.191666
 282955/378151: episode: 1210, duration: 3.079s, episode steps: 269, steps per second:  87, episode reward: 88.633, mean reward:  0.329 [ 0.087,  0.365], mean action: 13.862 [0.000, 31.000],  loss: 53.380043, mae: 141.774216, mean_q: 154.050522
 283222/378151: episode: 1211, duration: 2.985s, episode steps: 267, steps per second:  89, episode reward: 81.952, mean reward:  0.307 [-0.005,  0.462], mean action: 14.603 [0.000, 31.000],  loss: 43.153908, mae: 142.272568, mean_q: 154.707214
 283489/378151: episode: 1212, duration: 3.078s, episode steps: 267, steps per second:  87, episode reward: 86.076, mean reward:  0.322 [-0.005,  0.453], mean action: 13.558 [0.000, 31.000],  loss: 48.550114, mae: 142.317535, mean_q: 154.779053
 283756/378151: episode: 1213, duration: 3.003s, episode steps: 267, steps per second:  89, episode reward: 102.331, mean reward:  0.383 [ 0.087,  0.421], mean action: 16.206 [0.000, 30.000],  loss: 38.016949, mae: 142.826874, mean_q: 155.147842
 284023/378151: episode: 1214, duration: 3.071s, episode steps: 267, steps per second:  87, episode reward: 95.177, mean reward:  0.356 [ 0.022,  0.421], mean action: 14.277 [0.000, 31.000],  loss: 47.635052, mae: 143.030548, mean_q: 155.230774
 284290/378151: episode: 1215, duration: 2.995s, episode steps: 267, steps per second:  89, episode reward: 60.704, mean reward:  0.227 [-0.005,  0.335], mean action: 15.839 [0.000, 30.000],  loss: 57.618343, mae: 142.725342, mean_q: 155.143463
 284557/378151: episode: 1216, duration: 3.073s, episode steps: 267, steps per second:  87, episode reward: 41.990, mean reward:  0.157 [-0.005,  0.300], mean action: 16.360 [0.000, 31.000],  loss: 48.706238, mae: 142.644012, mean_q: 155.003799
 284824/378151: episode: 1217, duration: 3.094s, episode steps: 267, steps per second:  86, episode reward: 84.352, mean reward:  0.316 [-0.005,  0.467], mean action: 14.431 [0.000, 31.000],  loss: 40.833122, mae: 142.784470, mean_q: 155.040604
 285091/378151: episode: 1218, duration: 3.007s, episode steps: 267, steps per second:  89, episode reward: 132.543, mean reward:  0.496 [ 0.137,  0.651], mean action: 16.438 [0.000, 31.000],  loss: 59.110107, mae: 142.953751, mean_q: 155.509476
 285358/378151: episode: 1219, duration: 3.056s, episode steps: 267, steps per second:  87, episode reward: 152.085, mean reward:  0.570 [ 0.133,  0.646], mean action: 16.888 [0.000, 31.000],  loss: 52.111561, mae: 143.101379, mean_q: 155.392929
 285625/378151: episode: 1220, duration: 2.976s, episode steps: 267, steps per second:  90, episode reward: 134.523, mean reward:  0.504 [ 0.087,  0.631], mean action: 15.768 [0.000, 31.000],  loss: 44.025093, mae: 142.942184, mean_q: 155.204208
 285892/378151: episode: 1221, duration: 3.044s, episode steps: 267, steps per second:  88, episode reward: 150.034, mean reward:  0.562 [ 0.080,  0.651], mean action: 16.659 [0.000, 31.000],  loss: 46.588497, mae: 142.416031, mean_q: 154.687149
 286159/378151: episode: 1222, duration: 3.009s, episode steps: 267, steps per second:  89, episode reward: 105.727, mean reward:  0.396 [ 0.087,  0.474], mean action: 16.318 [0.000, 31.000],  loss: 54.638248, mae: 142.412827, mean_q: 154.544983
 286426/378151: episode: 1223, duration: 3.062s, episode steps: 267, steps per second:  87, episode reward: 97.984, mean reward:  0.367 [ 0.087,  0.387], mean action: 14.419 [0.000, 30.000],  loss: 35.527821, mae: 142.817368, mean_q: 154.910980
 286693/378151: episode: 1224, duration: 3.009s, episode steps: 267, steps per second:  89, episode reward: 93.257, mean reward:  0.349 [-0.005,  0.408], mean action: 13.161 [0.000, 31.000],  loss: 56.351562, mae: 142.755508, mean_q: 155.170502
 286960/378151: episode: 1225, duration: 3.081s, episode steps: 267, steps per second:  87, episode reward: 101.446, mean reward:  0.380 [ 0.133,  0.415], mean action: 23.532 [1.000, 31.000],  loss: 51.039230, mae: 143.252670, mean_q: 155.577881
 287227/378151: episode: 1226, duration: 3.061s, episode steps: 267, steps per second:  87, episode reward: 107.232, mean reward:  0.402 [ 0.133,  0.427], mean action: 16.303 [0.000, 30.000],  loss: 63.225685, mae: 143.483765, mean_q: 155.986511
 287494/378151: episode: 1227, duration: 3.023s, episode steps: 267, steps per second:  88, episode reward: 111.920, mean reward:  0.419 [ 0.087,  0.455], mean action: 15.479 [0.000, 31.000],  loss: 35.755577, mae: 143.835587, mean_q: 156.172012
 287761/378151: episode: 1228, duration: 3.047s, episode steps: 267, steps per second:  88, episode reward: 108.104, mean reward:  0.405 [ 0.137,  0.485], mean action: 15.285 [0.000, 31.000],  loss: 40.698868, mae: 143.647430, mean_q: 155.930038
 288028/378151: episode: 1229, duration: 3.023s, episode steps: 267, steps per second:  88, episode reward: 108.822, mean reward:  0.408 [ 0.116,  0.470], mean action: 15.082 [0.000, 31.000],  loss: 61.863800, mae: 143.357178, mean_q: 155.751114
 288295/378151: episode: 1230, duration: 3.062s, episode steps: 267, steps per second:  87, episode reward: 112.771, mean reward:  0.422 [ 0.133,  0.485], mean action: 15.221 [0.000, 31.000],  loss: 44.870453, mae: 143.683731, mean_q: 156.242004
 288562/378151: episode: 1231, duration: 3.070s, episode steps: 267, steps per second:  87, episode reward: 80.259, mean reward:  0.301 [-0.005,  0.429], mean action: 14.202 [0.000, 31.000],  loss: 63.847328, mae: 143.215912, mean_q: 155.756348
 288829/378151: episode: 1232, duration: 2.980s, episode steps: 267, steps per second:  90, episode reward: 79.884, mean reward:  0.299 [ 0.087,  0.369], mean action: 17.105 [0.000, 31.000],  loss: 54.210083, mae: 143.321442, mean_q: 156.072205
 289096/378151: episode: 1233, duration: 3.057s, episode steps: 267, steps per second:  87, episode reward: 78.056, mean reward:  0.292 [-0.005,  0.465], mean action: 16.086 [0.000, 31.000],  loss: 53.825272, mae: 143.511047, mean_q: 155.774567
 289363/378151: episode: 1234, duration: 2.927s, episode steps: 267, steps per second:  91, episode reward: 91.764, mean reward:  0.344 [-0.005,  0.445], mean action: 15.906 [0.000, 31.000],  loss: 64.661606, mae: 143.232498, mean_q: 155.572281
 289515/378151: episode: 1235, duration: 1.750s, episode steps: 152, steps per second:  87, episode reward: 47.175, mean reward:  0.310 [ 0.087,  0.365], mean action: 14.375 [0.000, 31.000],  loss: 62.538200, mae: 143.201767, mean_q: 155.511154
 289782/378151: episode: 1236, duration: 3.057s, episode steps: 267, steps per second:  87, episode reward: 144.499, mean reward:  0.541 [ 0.087,  0.638], mean action: 13.918 [0.000, 31.000],  loss: 48.584282, mae: 143.703156, mean_q: 156.034531
 290049/378151: episode: 1237, duration: 3.005s, episode steps: 267, steps per second:  89, episode reward: 115.045, mean reward:  0.431 [ 0.116,  0.487], mean action: 15.461 [0.000, 31.000],  loss: 41.517704, mae: 143.886871, mean_q: 156.337387
 290316/378151: episode: 1238, duration: 3.066s, episode steps: 267, steps per second:  87, episode reward: 113.612, mean reward:  0.426 [-0.005,  0.480], mean action: 15.869 [0.000, 31.000],  loss: 48.925304, mae: 143.846359, mean_q: 156.367950
 290583/378151: episode: 1239, duration: 3.006s, episode steps: 267, steps per second:  89, episode reward: 73.551, mean reward:  0.275 [-0.005,  0.454], mean action: 15.824 [0.000, 31.000],  loss: 46.995636, mae: 144.098221, mean_q: 156.467926
 290850/378151: episode: 1240, duration: 3.046s, episode steps: 267, steps per second:  88, episode reward: 144.473, mean reward:  0.541 [ 0.137,  0.647], mean action: 13.933 [0.000, 31.000],  loss: 56.284958, mae: 143.896896, mean_q: 156.354111
 291117/378151: episode: 1241, duration: 3.065s, episode steps: 267, steps per second:  87, episode reward: 107.470, mean reward:  0.403 [-0.005,  0.470], mean action: 12.423 [0.000, 31.000],  loss: 46.872154, mae: 144.074188, mean_q: 156.228409
 291384/378151: episode: 1242, duration: 3.003s, episode steps: 267, steps per second:  89, episode reward: 122.269, mean reward:  0.458 [-0.005,  0.642], mean action: 16.367 [0.000, 31.000],  loss: 41.659142, mae: 143.811401, mean_q: 156.095032
 291477/378151: episode: 1243, duration: 1.084s, episode steps:  93, steps per second:  86, episode reward: 29.324, mean reward:  0.315 [-0.005,  0.461], mean action: 16.204 [0.000, 31.000],  loss: 50.924759, mae: 144.192368, mean_q: 156.525101
 291690/378151: episode: 1244, duration: 2.440s, episode steps: 213, steps per second:  87, episode reward: 74.315, mean reward:  0.349 [-0.005,  0.478], mean action: 16.746 [0.000, 31.000],  loss: 47.330425, mae: 144.348633, mean_q: 156.576767
 291957/378151: episode: 1245, duration: 2.989s, episode steps: 267, steps per second:  89, episode reward: 85.346, mean reward:  0.320 [ 0.137,  0.335], mean action: 16.116 [9.000, 28.000],  loss: 54.624027, mae: 144.116501, mean_q: 156.435867
 291971/378151: episode: 1246, duration: 0.229s, episode steps:  14, steps per second:  61, episode reward:  2.656, mean reward:  0.190 [ 0.087,  0.312], mean action: 15.643 [2.000, 31.000],  loss: 25.494833, mae: 143.918411, mean_q: 155.836792
 292238/378151: episode: 1247, duration: 2.996s, episode steps: 267, steps per second:  89, episode reward: 122.074, mean reward:  0.457 [-0.005,  0.645], mean action: 16.337 [0.000, 31.000],  loss: 58.699184, mae: 143.693939, mean_q: 156.168716
 292329/378151: episode: 1248, duration: 1.079s, episode steps:  91, steps per second:  84, episode reward: 26.904, mean reward:  0.296 [ 0.087,  0.340], mean action: 17.209 [0.000, 31.000],  loss: 47.362148, mae: 143.911484, mean_q: 156.448853
 292596/378151: episode: 1249, duration: 2.983s, episode steps: 267, steps per second:  90, episode reward: 108.125, mean reward:  0.405 [ 0.133,  0.446], mean action: 14.434 [0.000, 31.000],  loss: 30.702965, mae: 144.430984, mean_q: 156.533722
 292865/378151: episode: 1250, duration: 3.084s, episode steps: 269, steps per second:  87, episode reward: 59.447, mean reward:  0.221 [-0.005,  0.314], mean action: 16.387 [0.000, 31.000],  loss: 61.020996, mae: 144.202972, mean_q: 156.357559
 293132/378151: episode: 1251, duration: 3.015s, episode steps: 267, steps per second:  89, episode reward: 76.289, mean reward:  0.286 [ 0.087,  0.371], mean action: 16.382 [0.000, 31.000],  loss: 37.385765, mae: 144.330948, mean_q: 156.533234
 293399/378151: episode: 1252, duration: 3.029s, episode steps: 267, steps per second:  88, episode reward: 115.627, mean reward:  0.433 [ 0.087,  0.485], mean action: 16.491 [0.000, 31.000],  loss: 62.469826, mae: 144.456833, mean_q: 156.749527
 293666/378151: episode: 1253, duration: 3.059s, episode steps: 267, steps per second:  87, episode reward: 148.219, mean reward:  0.555 [ 0.137,  0.641], mean action: 14.712 [0.000, 31.000],  loss: 50.040966, mae: 144.713303, mean_q: 157.293396
 293935/378151: episode: 1254, duration: 3.010s, episode steps: 269, steps per second:  89, episode reward: 116.940, mean reward:  0.435 [ 0.087,  0.479], mean action: 16.279 [0.000, 31.000],  loss: 62.354568, mae: 144.439941, mean_q: 156.946075
 294202/378151: episode: 1255, duration: 3.017s, episode steps: 267, steps per second:  89, episode reward: 115.940, mean reward:  0.434 [ 0.137,  0.480], mean action: 15.906 [0.000, 31.000],  loss: 43.304916, mae: 144.126602, mean_q: 156.316727
 294469/378151: episode: 1256, duration: 3.032s, episode steps: 267, steps per second:  88, episode reward: 110.850, mean reward:  0.415 [ 0.087,  0.478], mean action: 15.019 [0.000, 31.000],  loss: 57.666885, mae: 144.226517, mean_q: 156.435242
 294736/378151: episode: 1257, duration: 3.065s, episode steps: 267, steps per second:  87, episode reward: 77.316, mean reward:  0.290 [ 0.137,  0.309], mean action: 17.479 [0.000, 31.000],  loss: 67.278603, mae: 143.808640, mean_q: 156.156662
 294953/378151: episode: 1258, duration: 2.466s, episode steps: 217, steps per second:  88, episode reward: 74.087, mean reward:  0.341 [ 0.087,  0.410], mean action: 17.028 [0.000, 31.000],  loss: 56.296734, mae: 143.744858, mean_q: 155.900970
 294990/378151: episode: 1259, duration: 0.420s, episode steps:  37, steps per second:  88, episode reward: 13.858, mean reward:  0.375 [ 0.133,  0.466], mean action: 17.270 [1.000, 29.000],  loss: 48.248997, mae: 143.068954, mean_q: 155.637939
 295257/378151: episode: 1260, duration: 3.089s, episode steps: 267, steps per second:  86, episode reward: 40.689, mean reward:  0.152 [-0.005,  0.296], mean action: 15.974 [0.000, 31.000],  loss: 49.171379, mae: 143.711121, mean_q: 155.915131
 295524/378151: episode: 1261, duration: 2.959s, episode steps: 267, steps per second:  90, episode reward: 60.773, mean reward:  0.228 [-0.005,  0.314], mean action: 16.753 [0.000, 31.000],  loss: 54.357376, mae: 143.814636, mean_q: 155.987122
 295791/378151: episode: 1262, duration: 3.072s, episode steps: 267, steps per second:  87, episode reward: 75.702, mean reward:  0.284 [-0.005,  0.496], mean action: 16.989 [0.000, 31.000],  loss: 43.264160, mae: 143.016922, mean_q: 155.119843
 296058/378151: episode: 1263, duration: 3.069s, episode steps: 267, steps per second:  87, episode reward: 124.754, mean reward:  0.467 [-0.005,  0.645], mean action: 16.809 [0.000, 31.000],  loss: 29.149271, mae: 143.751785, mean_q: 155.721710
 296325/378151: episode: 1264, duration: 3.007s, episode steps: 267, steps per second:  89, episode reward: 58.087, mean reward:  0.218 [-0.005,  0.344], mean action: 16.232 [0.000, 31.000],  loss: 46.165825, mae: 143.478470, mean_q: 155.673370
 296592/378151: episode: 1265, duration: 3.080s, episode steps: 267, steps per second:  87, episode reward: 128.717, mean reward:  0.482 [-0.005,  0.645], mean action: 16.067 [0.000, 31.000],  loss: 51.050224, mae: 142.868454, mean_q: 154.968567
 296704/378151: episode: 1266, duration: 1.241s, episode steps: 112, steps per second:  90, episode reward: 28.334, mean reward:  0.253 [ 0.087,  0.303], mean action: 14.143 [0.000, 30.000],  loss: 52.449104, mae: 143.081879, mean_q: 155.500351
 296770/378151: episode: 1267, duration: 0.785s, episode steps:  66, steps per second:  84, episode reward: 19.161, mean reward:  0.290 [ 0.087,  0.377], mean action: 16.803 [2.000, 30.000],  loss: 58.026833, mae: 141.793045, mean_q: 154.119919
 297037/378151: episode: 1268, duration: 2.992s, episode steps: 267, steps per second:  89, episode reward: 114.324, mean reward:  0.428 [ 0.087,  0.485], mean action: 15.652 [1.000, 31.000],  loss: 53.370518, mae: 142.851410, mean_q: 155.220535
 297304/378151: episode: 1269, duration: 3.069s, episode steps: 267, steps per second:  87, episode reward: 95.340, mean reward:  0.357 [ 0.087,  0.409], mean action: 14.356 [0.000, 31.000],  loss: 49.287468, mae: 142.699905, mean_q: 154.901947
 297323/378151: episode: 1270, duration: 0.222s, episode steps:  19, steps per second:  86, episode reward:  3.708, mean reward:  0.195 [-0.005,  0.308], mean action: 14.737 [1.000, 31.000],  loss: 114.375465, mae: 142.415695, mean_q: 154.102295
 297590/378151: episode: 1271, duration: 3.085s, episode steps: 267, steps per second:  87, episode reward: 104.190, mean reward:  0.390 [ 0.137,  0.445], mean action: 15.809 [0.000, 31.000],  loss: 62.834591, mae: 142.486679, mean_q: 155.132599
 297857/378151: episode: 1272, duration: 2.994s, episode steps: 267, steps per second:  89, episode reward: 159.777, mean reward:  0.598 [ 0.087,  0.646], mean action: 16.940 [0.000, 31.000],  loss: 47.667618, mae: 142.590942, mean_q: 154.996017
 298124/378151: episode: 1273, duration: 3.078s, episode steps: 267, steps per second:  87, episode reward: 105.709, mean reward:  0.396 [ 0.116,  0.437], mean action: 17.333 [0.000, 31.000],  loss: 45.004761, mae: 142.910110, mean_q: 154.999802
 298263/378151: episode: 1274, duration: 1.624s, episode steps: 139, steps per second:  86, episode reward: 61.147, mean reward:  0.440 [ 0.116,  0.641], mean action: 16.583 [0.000, 31.000],  loss: 57.794704, mae: 142.198349, mean_q: 154.574585
 298530/378151: episode: 1275, duration: 2.971s, episode steps: 267, steps per second:  90, episode reward: 103.227, mean reward:  0.387 [ 0.087,  0.479], mean action: 13.704 [0.000, 31.000],  loss: 42.179810, mae: 143.168488, mean_q: 155.377304
 298797/378151: episode: 1276, duration: 3.082s, episode steps: 267, steps per second:  87, episode reward: 113.315, mean reward:  0.424 [ 0.133,  0.472], mean action: 18.011 [0.000, 31.000],  loss: 55.499481, mae: 142.582367, mean_q: 154.818939
 298809/378151: episode: 1277, duration: 0.150s, episode steps:  12, steps per second:  80, episode reward:  2.703, mean reward:  0.225 [ 0.087,  0.303], mean action: 18.500 [8.000, 30.000],  loss: 54.730164, mae: 142.375732, mean_q: 154.571548
 298824/378151: episode: 1278, duration: 0.178s, episode steps:  15, steps per second:  84, episode reward:  4.876, mean reward:  0.325 [ 0.133,  0.402], mean action: 15.400 [8.000, 26.000],  loss: 24.632315, mae: 142.089737, mean_q: 154.427460
 298943/378151: episode: 1279, duration: 1.379s, episode steps: 119, steps per second:  86, episode reward: 30.708, mean reward:  0.258 [ 0.133,  0.336], mean action: 15.714 [0.000, 31.000],  loss: 49.839363, mae: 142.268234, mean_q: 154.271912
 299210/378151: episode: 1280, duration: 3.003s, episode steps: 267, steps per second:  89, episode reward: 115.482, mean reward:  0.433 [-0.005,  0.478], mean action: 16.360 [0.000, 31.000],  loss: 52.872009, mae: 142.732773, mean_q: 155.203476
 299477/378151: episode: 1281, duration: 3.052s, episode steps: 267, steps per second:  87, episode reward: 63.299, mean reward:  0.237 [-0.005,  0.405], mean action: 16.247 [0.000, 31.000],  loss: 47.996868, mae: 142.461258, mean_q: 154.662277
 299746/378151: episode: 1282, duration: 2.996s, episode steps: 269, steps per second:  90, episode reward: 87.542, mean reward:  0.325 [ 0.087,  0.433], mean action: 16.108 [0.000, 31.000],  loss: 43.319267, mae: 142.633011, mean_q: 154.931335
 299977/378151: episode: 1283, duration: 2.696s, episode steps: 231, steps per second:  86, episode reward: 82.073, mean reward:  0.355 [ 0.087,  0.433], mean action: 13.671 [1.000, 31.000],  loss: 44.811375, mae: 142.239319, mean_q: 154.529083
 300141/378151: episode: 1284, duration: 1.875s, episode steps: 164, steps per second:  87, episode reward: 38.935, mean reward:  0.237 [-0.005,  0.331], mean action: 17.634 [0.000, 31.000],  loss: 69.524841, mae: 142.346176, mean_q: 154.484894
 300408/378151: episode: 1285, duration: 3.012s, episode steps: 267, steps per second:  89, episode reward: 98.117, mean reward:  0.367 [-0.005,  0.456], mean action: 16.378 [0.000, 31.000],  loss: 42.511902, mae: 142.392426, mean_q: 154.664047
 300675/378151: episode: 1286, duration: 3.064s, episode steps: 267, steps per second:  87, episode reward: 56.162, mean reward:  0.210 [-0.005,  0.312], mean action: 15.367 [0.000, 31.000],  loss: 46.595051, mae: 142.135406, mean_q: 154.219742
 300942/378151: episode: 1287, duration: 2.977s, episode steps: 267, steps per second:  90, episode reward: 59.433, mean reward:  0.223 [-0.005,  0.299], mean action: 15.483 [0.000, 31.000],  loss: 52.318848, mae: 142.392334, mean_q: 154.717407
 301209/378151: episode: 1288, duration: 3.050s, episode steps: 267, steps per second:  88, episode reward: 111.759, mean reward:  0.419 [ 0.087,  0.466], mean action: 14.536 [0.000, 30.000],  loss: 63.828300, mae: 141.915466, mean_q: 154.088974
 301476/378151: episode: 1289, duration: 3.004s, episode steps: 267, steps per second:  89, episode reward: 84.836, mean reward:  0.318 [-0.005,  0.475], mean action: 20.015 [0.000, 30.000],  loss: 55.871029, mae: 141.951416, mean_q: 154.132401
 301743/378151: episode: 1290, duration: 3.048s, episode steps: 267, steps per second:  88, episode reward: 60.280, mean reward:  0.226 [-0.005,  0.333], mean action: 15.251 [0.000, 31.000],  loss: 49.665703, mae: 141.919296, mean_q: 154.213333
 302010/378151: episode: 1291, duration: 3.084s, episode steps: 267, steps per second:  87, episode reward: 82.315, mean reward:  0.308 [-0.005,  0.320], mean action: 18.831 [2.000, 30.000],  loss: 38.596100, mae: 141.806061, mean_q: 153.817581
 302277/378151: episode: 1292, duration: 3.006s, episode steps: 267, steps per second:  89, episode reward: 85.023, mean reward:  0.318 [-0.005,  0.442], mean action: 16.307 [0.000, 31.000],  loss: 46.447365, mae: 141.988373, mean_q: 154.044983
 302544/378151: episode: 1293, duration: 3.051s, episode steps: 267, steps per second:  88, episode reward: 68.495, mean reward:  0.257 [-0.005,  0.384], mean action: 16.940 [0.000, 31.000],  loss: 42.250381, mae: 141.809219, mean_q: 153.764923
 302811/378151: episode: 1294, duration: 3.008s, episode steps: 267, steps per second:  89, episode reward: 91.831, mean reward:  0.344 [-0.005,  0.444], mean action: 14.296 [0.000, 31.000],  loss: 58.374035, mae: 141.577728, mean_q: 153.909286
