Training for 378151 steps ...
    267/378151: episode: 1, duration: 0.997s, episode steps: 267, steps per second: 268, episode reward: 59.582, mean reward:  0.223 [-0.005,  0.357], mean action: 15.472 [0.000, 31.000],  loss: --, mae: --, mean_q: --
 276119/378151: episode: 1455, duration: 3.700s, episode steps: 269, steps per second:  73, episode reward: 108.955, mean reward:  0.405 [-0.005,  0.487], mean action: 15.238 [0.000, 31.000],  loss: 49.592484, mae: 133.812592, mean_q: 148.554504
 276351/378151: episode: 1456, duration: 3.122s, episode steps: 232, steps per second:  74, episode reward: 39.933, mean reward:  0.172 [-0.105,  0.392], mean action: 15.810 [0.000, 31.000],  loss: 39.873791, mae: 134.127441, mean_q: 148.801865
 276507/378151: episode: 1457, duration: 2.074s, episode steps: 156, steps per second:  75, episode reward: 63.453, mean reward:  0.407 [ 0.086,  0.510], mean action: 18.038 [0.000, 31.000],  loss: 35.305157, mae: 134.406021, mean_q: 148.815186
 276640/378151: episode: 1458, duration: 1.793s, episode steps: 133, steps per second:  74, episode reward: 50.899, mean reward:  0.383 [ 0.086,  0.545], mean action: 13.857 [0.000, 31.000],  loss: 42.172844, mae: 134.462891, mean_q: 148.725555
 276907/378151: episode: 1459, duration: 3.684s, episode steps: 267, steps per second:  72, episode reward: 56.983, mean reward:  0.213 [-0.005,  0.372], mean action: 16.026 [0.000, 31.000],  loss: 33.769405, mae: 134.419159, mean_q: 148.848663
 277084/378151: episode: 1460, duration: 2.316s, episode steps: 177, steps per second:  76, episode reward: 74.979, mean reward:  0.424 [-0.005,  0.502], mean action: 17.554 [0.000, 31.000],  loss: 55.760002, mae: 133.621201, mean_q: 148.640228
 277354/378151: episode: 1461, duration: 3.719s, episode steps: 270, steps per second:  73, episode reward: 73.456, mean reward:  0.272 [-0.005,  0.395], mean action: 16.159 [0.000, 31.000],  loss: 46.460938, mae: 134.020309, mean_q: 148.740829
 277624/378151: episode: 1462, duration: 3.611s, episode steps: 270, steps per second:  75, episode reward: 125.022, mean reward:  0.463 [-0.005,  0.557], mean action: 15.248 [0.000, 31.000],  loss: 50.083992, mae: 134.001251, mean_q: 148.676117
 277894/378151: episode: 1463, duration: 3.724s, episode steps: 270, steps per second:  73, episode reward: 128.671, mean reward:  0.477 [ 0.132,  0.587], mean action: 16.563 [0.000, 31.000],  loss: 40.180832, mae: 133.604294, mean_q: 148.513916
 278088/378151: episode: 1464, duration: 2.560s, episode steps: 194, steps per second:  76, episode reward: 72.904, mean reward:  0.376 [-0.005,  0.489], mean action: 15.789 [0.000, 31.000],  loss: 43.934093, mae: 133.906464, mean_q: 148.846909
 278214/378151: episode: 1465, duration: 1.802s, episode steps: 126, steps per second:  70, episode reward: 43.095, mean reward:  0.342 [-0.005,  0.502], mean action: 16.159 [0.000, 31.000],  loss: 46.582016, mae: 134.460510, mean_q: 149.112869
 278483/378151: episode: 1466, duration: 3.594s, episode steps: 269, steps per second:  75, episode reward: 152.747, mean reward:  0.568 [ 0.086,  0.656], mean action: 13.524 [0.000, 31.000],  loss: 49.193302, mae: 134.597641, mean_q: 149.383514
 278753/378151: episode: 1467, duration: 3.595s, episode steps: 270, steps per second:  75, episode reward: 90.490, mean reward:  0.335 [ 0.086,  0.451], mean action: 15.470 [0.000, 30.000],  loss: 53.805744, mae: 134.569885, mean_q: 149.151306
 278805/378151: episode: 1468, duration: 0.769s, episode steps:  52, steps per second:  68, episode reward: 17.425, mean reward:  0.335 [ 0.086,  0.414], mean action: 16.981 [0.000, 30.000],  loss: 41.444038, mae: 134.737549, mean_q: 149.654755
 278860/378151: episode: 1469, duration: 0.705s, episode steps:  55, steps per second:  78, episode reward: 20.033, mean reward:  0.364 [ 0.136,  0.480], mean action: 17.745 [1.000, 30.000],  loss: 45.399982, mae: 134.746613, mean_q: 149.720520
 279130/378151: episode: 1470, duration: 3.734s, episode steps: 270, steps per second:  72, episode reward: 83.625, mean reward:  0.310 [ 0.035,  0.444], mean action: 13.230 [0.000, 31.000],  loss: 54.472874, mae: 134.458130, mean_q: 149.394516
 279397/378151: episode: 1471, duration: 3.581s, episode steps: 267, steps per second:  75, episode reward: 65.981, mean reward:  0.247 [-0.005,  0.443], mean action: 14.940 [0.000, 31.000],  loss: 51.428883, mae: 134.061966, mean_q: 149.064667
 279569/378151: episode: 1472, duration: 2.391s, episode steps: 172, steps per second:  72, episode reward: 65.843, mean reward:  0.383 [ 0.016,  0.460], mean action: 16.814 [0.000, 31.000],  loss: 66.342026, mae: 133.925095, mean_q: 148.871201
 279839/378151: episode: 1473, duration: 3.613s, episode steps: 270, steps per second:  75, episode reward: 99.434, mean reward:  0.368 [-0.005,  0.544], mean action: 15.585 [0.000, 31.000],  loss: 47.155800, mae: 133.527481, mean_q: 148.747070
 280106/378151: episode: 1474, duration: 3.692s, episode steps: 267, steps per second:  72, episode reward: 100.599, mean reward:  0.377 [ 0.086,  0.443], mean action: 12.787 [0.000, 30.000],  loss: 45.125233, mae: 134.097290, mean_q: 149.014526
 280373/378151: episode: 1475, duration: 3.575s, episode steps: 267, steps per second:  75, episode reward: 77.495, mean reward:  0.290 [-0.005,  0.425], mean action: 16.311 [0.000, 31.000],  loss: 46.066532, mae: 134.422775, mean_q: 149.274048
 280480/378151: episode: 1476, duration: 1.460s, episode steps: 107, steps per second:  73, episode reward: 33.149, mean reward:  0.310 [-0.005,  0.460], mean action: 16.028 [0.000, 31.000],  loss: 53.319775, mae: 134.267471, mean_q: 148.803726
 280575/378151: episode: 1477, duration: 1.300s, episode steps:  95, steps per second:  73, episode reward: 24.515, mean reward:  0.258 [-0.005,  0.340], mean action: 16.684 [0.000, 31.000],  loss: 41.492352, mae: 134.744049, mean_q: 149.463440
 280842/378151: episode: 1478, duration: 3.683s, episode steps: 267, steps per second:  72, episode reward: 116.084, mean reward:  0.435 [ 0.086,  0.475], mean action: 17.071 [0.000, 30.000],  loss: 50.618832, mae: 134.509598, mean_q: 149.316742
 280982/378151: episode: 1479, duration: 1.866s, episode steps: 140, steps per second:  75, episode reward: 42.413, mean reward:  0.303 [-0.005,  0.451], mean action: 15.936 [0.000, 31.000],  loss: 60.930092, mae: 134.005417, mean_q: 148.996292
 281249/378151: episode: 1480, duration: 3.581s, episode steps: 267, steps per second:  75, episode reward: 94.962, mean reward:  0.356 [ 0.115,  0.427], mean action: 16.288 [0.000, 30.000],  loss: 49.488590, mae: 134.457260, mean_q: 149.374069
 281516/378151: episode: 1481, duration: 3.697s, episode steps: 267, steps per second:  72, episode reward: 83.637, mean reward:  0.313 [ 0.086,  0.347], mean action: 12.633 [0.000, 30.000],  loss: 60.230270, mae: 134.115204, mean_q: 148.871277
 281757/378151: episode: 1482, duration: 3.244s, episode steps: 241, steps per second:  74, episode reward: 82.524, mean reward:  0.342 [ 0.086,  0.521], mean action: 14.593 [0.000, 31.000],  loss: 50.390114, mae: 133.590866, mean_q: 148.285263
 281986/378151: episode: 1483, duration: 3.102s, episode steps: 229, steps per second:  74, episode reward: 69.089, mean reward:  0.302 [-0.005,  0.443], mean action: 15.734 [0.000, 31.000],  loss: 37.774803, mae: 134.367249, mean_q: 148.931259
 282017/378151: episode: 1484, duration: 0.404s, episode steps:  31, steps per second:  77, episode reward:  5.172, mean reward:  0.167 [-0.105,  0.283], mean action: 16.645 [2.000, 31.000],  loss: 26.384743, mae: 135.345734, mean_q: 149.858032
 282076/378151: episode: 1485, duration: 0.866s, episode steps:  59, steps per second:  68, episode reward: 24.325, mean reward:  0.412 [ 0.086,  0.481], mean action: 17.780 [0.000, 31.000],  loss: 47.482338, mae: 134.396729, mean_q: 149.351196
 282345/378151: episode: 1486, duration: 3.603s, episode steps: 269, steps per second:  75, episode reward: 91.992, mean reward:  0.342 [-0.005,  0.446], mean action: 16.338 [0.000, 31.000],  loss: 46.913105, mae: 135.040497, mean_q: 149.738785
 282615/378151: episode: 1487, duration: 3.712s, episode steps: 270, steps per second:  73, episode reward: 39.848, mean reward:  0.148 [-0.005,  0.379], mean action: 15.122 [0.000, 31.000],  loss: 39.159916, mae: 135.135345, mean_q: 149.841537
 282737/378151: episode: 1488, duration: 1.653s, episode steps: 122, steps per second:  74, episode reward: 41.490, mean reward:  0.340 [ 0.087,  0.478], mean action: 15.590 [0.000, 31.000],  loss: 48.961323, mae: 135.023712, mean_q: 149.837646
 282924/378151: episode: 1489, duration: 2.567s, episode steps: 187, steps per second:  73, episode reward: 50.137, mean reward:  0.268 [-0.005,  0.434], mean action: 16.492 [0.000, 31.000],  loss: 33.897541, mae: 135.406647, mean_q: 150.233475
 283112/378151: episode: 1490, duration: 2.475s, episode steps: 188, steps per second:  76, episode reward: 69.502, mean reward:  0.370 [-0.005,  0.528], mean action: 16.335 [0.000, 31.000],  loss: 44.742924, mae: 135.624268, mean_q: 150.418335
 283379/378151: episode: 1491, duration: 3.686s, episode steps: 267, steps per second:  72, episode reward: 92.643, mean reward:  0.347 [-0.005,  0.428], mean action: 15.846 [0.000, 31.000],  loss: 52.955437, mae: 135.697617, mean_q: 150.353897
 283538/378151: episode: 1492, duration: 2.126s, episode steps: 159, steps per second:  75, episode reward: 29.639, mean reward:  0.186 [-0.005,  0.375], mean action: 14.805 [0.000, 31.000],  loss: 56.043530, mae: 135.110550, mean_q: 149.942810
 283805/378151: episode: 1493, duration: 3.666s, episode steps: 267, steps per second:  73, episode reward: 61.968, mean reward:  0.232 [-0.005,  0.393], mean action: 15.472 [0.000, 31.000],  loss: 31.222452, mae: 135.746628, mean_q: 150.572601
 283991/378151: episode: 1494, duration: 2.467s, episode steps: 186, steps per second:  75, episode reward: 71.505, mean reward:  0.384 [-0.005,  0.591], mean action: 17.027 [0.000, 31.000],  loss: 63.081707, mae: 135.311554, mean_q: 149.980682
 284260/378151: episode: 1495, duration: 3.692s, episode steps: 269, steps per second:  73, episode reward: 63.746, mean reward:  0.237 [-0.005,  0.343], mean action: 15.030 [0.000, 31.000],  loss: 48.486053, mae: 135.080399, mean_q: 150.155502
 284530/378151: episode: 1496, duration: 3.596s, episode steps: 270, steps per second:  75, episode reward: 73.526, mean reward:  0.272 [-0.005,  0.456], mean action: 16.400 [0.000, 31.000],  loss: 55.529785, mae: 135.074997, mean_q: 149.886581
 284607/378151: episode: 1497, duration: 1.085s, episode steps:  77, steps per second:  71, episode reward: 27.934, mean reward:  0.363 [ 0.086,  0.450], mean action: 15.481 [0.000, 31.000],  loss: 33.194916, mae: 135.631516, mean_q: 150.220428
 284829/378151: episode: 1498, duration: 2.984s, episode steps: 222, steps per second:  74, episode reward: 93.753, mean reward:  0.422 [ 0.092,  0.530], mean action: 15.631 [0.000, 31.000],  loss: 49.812408, mae: 135.594025, mean_q: 150.275604
 285096/378151: episode: 1499, duration: 3.569s, episode steps: 267, steps per second:  75, episode reward: 66.687, mean reward:  0.250 [-0.005,  0.294], mean action: 11.843 [0.000, 31.000],  loss: 49.007080, mae: 135.675385, mean_q: 150.157303
 285226/378151: episode: 1500, duration: 1.854s, episode steps: 130, steps per second:  70, episode reward: 47.738, mean reward:  0.367 [-0.005,  0.541], mean action: 15.754 [0.000, 31.000],  loss: 37.610886, mae: 135.298920, mean_q: 150.385880
 285441/378151: episode: 1501, duration: 2.805s, episode steps: 215, steps per second:  77, episode reward: 84.355, mean reward:  0.392 [ 0.136,  0.443], mean action: 16.414 [0.000, 31.000],  loss: 45.773918, mae: 135.700409, mean_q: 150.528717
 285649/378151: episode: 1502, duration: 2.831s, episode steps: 208, steps per second:  73, episode reward: 82.977, mean reward:  0.399 [-0.005,  0.654], mean action: 15.688 [0.000, 30.000],  loss: 43.426121, mae: 135.606400, mean_q: 150.279922
 285918/378151: episode: 1503, duration: 3.685s, episode steps: 269, steps per second:  73, episode reward: 68.110, mean reward:  0.253 [-0.005,  0.328], mean action: 13.654 [0.000, 30.000],  loss: 49.730553, mae: 135.431778, mean_q: 149.757599
 285977/378151: episode: 1504, duration: 0.751s, episode steps:  59, steps per second:  79, episode reward: 19.034, mean reward:  0.323 [ 0.086,  0.457], mean action: 15.068 [0.000, 30.000],  loss: 34.254856, mae: 135.382355, mean_q: 150.046982
 286208/378151: episode: 1505, duration: 3.115s, episode steps: 231, steps per second:  74, episode reward: 73.605, mean reward:  0.319 [-0.005,  0.492], mean action: 15.329 [0.000, 31.000],  loss: 48.289204, mae: 134.832901, mean_q: 149.502121
 286410/378151: episode: 1506, duration: 2.747s, episode steps: 202, steps per second:  74, episode reward: 50.550, mean reward:  0.250 [-0.005,  0.341], mean action: 15.045 [0.000, 31.000],  loss: 40.806355, mae: 135.347504, mean_q: 149.927322
 286677/378151: episode: 1507, duration: 3.686s, episode steps: 267, steps per second:  72, episode reward: 84.353, mean reward:  0.316 [-0.005,  0.535], mean action: 16.150 [0.000, 31.000],  loss: 43.125164, mae: 135.373459, mean_q: 150.026749
 286904/378151: episode: 1508, duration: 3.080s, episode steps: 227, steps per second:  74, episode reward: 72.960, mean reward:  0.321 [-0.005,  0.494], mean action: 15.767 [0.000, 31.000],  loss: 53.069401, mae: 135.607010, mean_q: 150.237503
 287173/378151: episode: 1509, duration: 3.586s, episode steps: 269, steps per second:  75, episode reward: 108.152, mean reward:  0.402 [-0.005,  0.462], mean action: 19.048 [0.000, 31.000],  loss: 48.823914, mae: 135.342926, mean_q: 150.217712
 287334/378151: episode: 1510, duration: 2.241s, episode steps: 161, steps per second:  72, episode reward: 58.459, mean reward:  0.363 [ 0.134,  0.512], mean action: 15.553 [0.000, 31.000],  loss: 44.113003, mae: 136.007248, mean_q: 150.734161
 287486/378151: episode: 1511, duration: 2.022s, episode steps: 152, steps per second:  75, episode reward: 34.327, mean reward:  0.226 [-0.005,  0.407], mean action: 16.257 [0.000, 31.000],  loss: 54.378006, mae: 135.820801, mean_q: 150.701324
 287576/378151: episode: 1512, duration: 1.250s, episode steps:  90, steps per second:  72, episode reward: 37.380, mean reward:  0.415 [ 0.132,  0.505], mean action: 16.367 [0.000, 30.000],  loss: 48.147896, mae: 135.609360, mean_q: 150.529877
 287843/378151: episode: 1513, duration: 3.669s, episode steps: 267, steps per second:  73, episode reward: 65.016, mean reward:  0.244 [-0.005,  0.420], mean action: 15.659 [0.000, 31.000],  loss: 47.093758, mae: 135.363602, mean_q: 149.974777
 287913/378151: episode: 1514, duration: 0.883s, episode steps:  70, steps per second:  79, episode reward: 26.291, mean reward:  0.376 [ 0.115,  0.527], mean action: 15.629 [0.000, 31.000],  loss: 39.639713, mae: 135.055969, mean_q: 149.919983
 288116/378151: episode: 1515, duration: 2.759s, episode steps: 203, steps per second:  74, episode reward: 67.303, mean reward:  0.332 [-0.005,  0.508], mean action: 14.586 [0.000, 31.000],  loss: 46.642876, mae: 135.002701, mean_q: 149.778549
 288383/378151: episode: 1516, duration: 3.662s, episode steps: 267, steps per second:  73, episode reward: 83.797, mean reward:  0.314 [-0.005,  0.392], mean action: 12.337 [0.000, 31.000],  loss: 43.929348, mae: 135.318939, mean_q: 149.973495
 288653/378151: episode: 1517, duration: 3.610s, episode steps: 270, steps per second:  75, episode reward: 97.340, mean reward:  0.361 [ 0.132,  0.454], mean action: 17.011 [0.000, 31.000],  loss: 50.230133, mae: 135.192963, mean_q: 149.899414
 288904/378151: episode: 1518, duration: 3.386s, episode steps: 251, steps per second:  74, episode reward: 87.770, mean reward:  0.350 [-0.005,  0.469], mean action: 15.394 [0.000, 31.000],  loss: 41.462837, mae: 135.597824, mean_q: 150.208069
 289173/378151: episode: 1519, duration: 3.691s, episode steps: 269, steps per second:  73, episode reward: 78.061, mean reward:  0.290 [-0.005,  0.417], mean action: 15.327 [0.000, 31.000],  loss: 36.416973, mae: 135.691727, mean_q: 150.468460
 289442/378151: episode: 1520, duration: 3.587s, episode steps: 269, steps per second:  75, episode reward: 79.203, mean reward:  0.294 [-0.005,  0.454], mean action: 14.331 [0.000, 31.000],  loss: 61.249229, mae: 135.129654, mean_q: 150.032181
 289600/378151: episode: 1521, duration: 2.207s, episode steps: 158, steps per second:  72, episode reward: 47.417, mean reward:  0.300 [-0.005,  0.486], mean action: 16.361 [0.000, 31.000],  loss: 52.492588, mae: 134.725555, mean_q: 149.595276
 289837/378151: episode: 1522, duration: 3.204s, episode steps: 237, steps per second:  74, episode reward: 71.487, mean reward:  0.302 [-0.005,  0.400], mean action: 15.793 [0.000, 31.000],  loss: 46.050648, mae: 134.640747, mean_q: 149.359177
 290104/378151: episode: 1523, duration: 3.577s, episode steps: 267, steps per second:  75, episode reward: 59.214, mean reward:  0.222 [-0.005,  0.481], mean action: 13.719 [0.000, 31.000],  loss: 45.964931, mae: 134.307922, mean_q: 149.189407
 290371/378151: episode: 1524, duration: 3.681s, episode steps: 267, steps per second:  73, episode reward: 104.996, mean reward:  0.393 [ 0.086,  0.415], mean action: 15.292 [0.000, 31.000],  loss: 48.103985, mae: 134.465591, mean_q: 149.341583
 290638/378151: episode: 1525, duration: 3.583s, episode steps: 267, steps per second:  75, episode reward: 102.853, mean reward:  0.385 [ 0.086,  0.487], mean action: 12.124 [0.000, 31.000],  loss: 49.019005, mae: 134.271561, mean_q: 149.412857
 290905/378151: episode: 1526, duration: 3.675s, episode steps: 267, steps per second:  73, episode reward: 99.456, mean reward:  0.372 [ 0.115,  0.392], mean action: 12.820 [0.000, 31.000],  loss: 58.397648, mae: 134.148224, mean_q: 149.058350
 291175/378151: episode: 1527, duration: 3.604s, episode steps: 270, steps per second:  75, episode reward: 102.263, mean reward:  0.379 [ 0.086,  0.516], mean action: 15.448 [0.000, 31.000],  loss: 48.599041, mae: 133.954239, mean_q: 148.901413
 291413/378151: episode: 1528, duration: 3.198s, episode steps: 238, steps per second:  74, episode reward: 90.273, mean reward:  0.379 [ 0.136,  0.494], mean action: 15.147 [0.000, 31.000],  loss: 59.150650, mae: 133.720245, mean_q: 148.563873
 291680/378151: episode: 1529, duration: 3.682s, episode steps: 267, steps per second:  73, episode reward: 99.756, mean reward:  0.374 [-0.005,  0.535], mean action: 14.734 [0.000, 31.000],  loss: 38.794258, mae: 134.273956, mean_q: 148.806198
 291947/378151: episode: 1530, duration: 3.591s, episode steps: 267, steps per second:  74, episode reward: 96.123, mean reward:  0.360 [-0.005,  0.539], mean action: 15.914 [0.000, 31.000],  loss: 50.624378, mae: 133.769760, mean_q: 148.413269
 292214/378151: episode: 1531, duration: 3.670s, episode steps: 267, steps per second:  73, episode reward: 63.488, mean reward:  0.238 [-0.005,  0.451], mean action: 16.067 [0.000, 31.000],  loss: 37.273964, mae: 133.748947, mean_q: 148.191132
 292437/378151: episode: 1532, duration: 3.024s, episode steps: 223, steps per second:  74, episode reward: 62.342, mean reward:  0.280 [-0.005,  0.487], mean action: 14.830 [0.000, 31.000],  loss: 46.010201, mae: 133.387115, mean_q: 147.802643
 292706/378151: episode: 1533, duration: 3.583s, episode steps: 269, steps per second:  75, episode reward: 124.747, mean reward:  0.464 [-0.005,  0.583], mean action: 15.818 [0.000, 31.000],  loss: 53.959545, mae: 132.945724, mean_q: 147.475433
 292976/378151: episode: 1534, duration: 3.716s, episode steps: 270, steps per second:  73, episode reward: 96.180, mean reward:  0.356 [-0.005,  0.530], mean action: 14.115 [0.000, 31.000],  loss: 44.968941, mae: 132.939697, mean_q: 147.447220
 293105/378151: episode: 1535, duration: 1.736s, episode steps: 129, steps per second:  74, episode reward: 57.190, mean reward:  0.443 [ 0.136,  0.588], mean action: 17.504 [1.000, 31.000],  loss: 66.056175, mae: 132.141418, mean_q: 146.963150
 293372/378151: episode: 1536, duration: 3.583s, episode steps: 267, steps per second:  75, episode reward: 47.849, mean reward:  0.179 [-0.005,  0.328], mean action: 17.225 [0.000, 31.000],  loss: 41.397018, mae: 132.521301, mean_q: 147.209412
 293470/378151: episode: 1537, duration: 1.342s, episode steps:  98, steps per second:  73, episode reward: 22.930, mean reward:  0.234 [-0.005,  0.462], mean action: 15.684 [0.000, 31.000],  loss: 33.278259, mae: 133.369629, mean_q: 147.943527
 293578/378151: episode: 1538, duration: 1.473s, episode steps: 108, steps per second:  73, episode reward: 33.124, mean reward:  0.307 [-0.005,  0.517], mean action: 17.259 [0.000, 31.000],  loss: 39.394646, mae: 133.062912, mean_q: 147.755127
 293848/378151: episode: 1539, duration: 3.717s, episode steps: 270, steps per second:  73, episode reward: 112.233, mean reward:  0.416 [-0.005,  0.534], mean action: 15.381 [0.000, 31.000],  loss: 38.203384, mae: 133.140076, mean_q: 147.672577
 293940/378151: episode: 1540, duration: 1.165s, episode steps:  92, steps per second:  79, episode reward: 29.261, mean reward:  0.318 [ 0.115,  0.410], mean action: 13.826 [0.000, 31.000],  loss: 32.174294, mae: 133.159058, mean_q: 147.892319
 294209/378151: episode: 1541, duration: 3.706s, episode steps: 269, steps per second:  73, episode reward: 103.225, mean reward:  0.384 [-0.005,  0.493], mean action: 14.316 [0.000, 31.000],  loss: 48.917614, mae: 133.333008, mean_q: 147.890884
 294476/378151: episode: 1542, duration: 3.569s, episode steps: 267, steps per second:  75, episode reward: 103.263, mean reward:  0.387 [-0.005,  0.488], mean action: 16.007 [0.000, 31.000],  loss: 37.989132, mae: 133.264908, mean_q: 147.971054
 294715/378151: episode: 1543, duration: 3.332s, episode steps: 239, steps per second:  72, episode reward: 95.881, mean reward:  0.401 [ 0.046,  0.516], mean action: 14.326 [0.000, 31.000],  loss: 45.171494, mae: 133.211517, mean_q: 147.954361
 294982/378151: episode: 1544, duration: 3.562s, episode steps: 267, steps per second:  75, episode reward: 106.029, mean reward:  0.397 [-0.005,  0.518], mean action: 13.315 [0.000, 31.000],  loss: 42.204887, mae: 132.973755, mean_q: 147.463486
 295251/378151: episode: 1545, duration: 3.712s, episode steps: 269, steps per second:  72, episode reward: 89.138, mean reward:  0.331 [-0.005,  0.526], mean action: 16.242 [0.000, 31.000],  loss: 58.008324, mae: 132.150650, mean_q: 146.930435
 295518/378151: episode: 1546, duration: 3.577s, episode steps: 267, steps per second:  75, episode reward: 105.356, mean reward:  0.395 [-0.005,  0.577], mean action: 15.266 [0.000, 31.000],  loss: 47.794769, mae: 132.295792, mean_q: 146.696487
 295787/378151: episode: 1547, duration: 3.723s, episode steps: 269, steps per second:  72, episode reward: 135.736, mean reward:  0.505 [ 0.086,  0.616], mean action: 15.948 [0.000, 31.000],  loss: 42.921890, mae: 132.156998, mean_q: 146.613022
 296054/378151: episode: 1548, duration: 3.585s, episode steps: 267, steps per second:  74, episode reward: 72.148, mean reward:  0.270 [-0.005,  0.406], mean action: 14.464 [0.000, 31.000],  loss: 53.640358, mae: 131.415237, mean_q: 146.136536
 296321/378151: episode: 1549, duration: 3.581s, episode steps: 267, steps per second:  75, episode reward: 98.733, mean reward:  0.370 [ 0.092,  0.469], mean action: 15.719 [0.000, 31.000],  loss: 40.274021, mae: 131.636948, mean_q: 146.050934
 296427/378151: episode: 1550, duration: 1.456s, episode steps: 106, steps per second:  73, episode reward: 34.664, mean reward:  0.327 [ 0.078,  0.456], mean action: 15.274 [0.000, 30.000],  loss: 63.915550, mae: 130.940765, mean_q: 145.630447
 296694/378151: episode: 1551, duration: 3.686s, episode steps: 267, steps per second:  72, episode reward: 109.405, mean reward:  0.410 [ 0.016,  0.510], mean action: 13.865 [0.000, 31.000],  loss: 51.181885, mae: 131.494293, mean_q: 146.095612
 296961/378151: episode: 1552, duration: 3.576s, episode steps: 267, steps per second:  75, episode reward: 44.356, mean reward:  0.166 [-0.005,  0.418], mean action: 15.989 [1.000, 31.000],  loss: 48.625835, mae: 130.914459, mean_q: 145.670319
 297228/378151: episode: 1553, duration: 3.665s, episode steps: 267, steps per second:  73, episode reward: 118.245, mean reward:  0.443 [ 0.086,  0.529], mean action: 15.513 [0.000, 31.000],  loss: 43.928627, mae: 131.040878, mean_q: 145.495697
 297497/378151: episode: 1554, duration: 3.596s, episode steps: 269, steps per second:  75, episode reward: 98.930, mean reward:  0.368 [ 0.086,  0.501], mean action: 15.595 [0.000, 31.000],  loss: 37.531647, mae: 131.476944, mean_q: 145.644073
 297659/378151: episode: 1555, duration: 2.246s, episode steps: 162, steps per second:  72, episode reward: 61.005, mean reward:  0.377 [ 0.086,  0.494], mean action: 16.006 [0.000, 31.000],  loss: 38.695354, mae: 131.160400, mean_q: 145.806885
 297775/378151: episode: 1556, duration: 1.576s, episode steps: 116, steps per second:  74, episode reward: 31.190, mean reward:  0.269 [-0.005,  0.460], mean action: 15.750 [1.000, 31.000],  loss: 52.023613, mae: 131.087234, mean_q: 145.484512
 298042/378151: episode: 1557, duration: 3.557s, episode steps: 267, steps per second:  75, episode reward: 91.063, mean reward:  0.341 [ 0.086,  0.434], mean action: 14.959 [0.000, 31.000],  loss: 44.265751, mae: 130.753433, mean_q: 145.324707
 298312/378151: episode: 1558, duration: 3.691s, episode steps: 270, steps per second:  73, episode reward: 60.896, mean reward:  0.226 [-0.005,  0.394], mean action: 15.741 [0.000, 31.000],  loss: 25.397606, mae: 131.583282, mean_q: 145.965729
 298529/378151: episode: 1559, duration: 2.946s, episode steps: 217, steps per second:  74, episode reward: 50.738, mean reward:  0.234 [-0.005,  0.383], mean action: 16.618 [0.000, 31.000],  loss: 43.286686, mae: 131.474670, mean_q: 145.851974
 298669/378151: episode: 1560, duration: 1.859s, episode steps: 140, steps per second:  75, episode reward: 45.850, mean reward:  0.327 [-0.005,  0.475], mean action: 16.021 [0.000, 31.000],  loss: 32.469219, mae: 131.850510, mean_q: 146.056412
 298939/378151: episode: 1561, duration: 3.617s, episode steps: 270, steps per second:  75, episode reward: 83.836, mean reward:  0.311 [-0.005,  0.485], mean action: 16.041 [0.000, 31.000],  loss: 45.299351, mae: 131.315308, mean_q: 145.667267
 299206/378151: episode: 1562, duration: 3.688s, episode steps: 267, steps per second:  72, episode reward: 116.164, mean reward:  0.435 [ 0.086,  0.504], mean action: 17.498 [0.000, 31.000],  loss: 41.499767, mae: 130.985153, mean_q: 145.364120
 299318/378151: episode: 1563, duration: 1.528s, episode steps: 112, steps per second:  73, episode reward: 43.629, mean reward:  0.390 [ 0.136,  0.493], mean action: 17.768 [0.000, 31.000],  loss: 45.107258, mae: 130.712418, mean_q: 145.073456
 299587/378151: episode: 1564, duration: 3.692s, episode steps: 269, steps per second:  73, episode reward: 71.594, mean reward:  0.266 [-0.005,  0.429], mean action: 16.580 [0.000, 31.000],  loss: 51.476299, mae: 130.245117, mean_q: 144.626022
 299856/378151: episode: 1565, duration: 3.594s, episode steps: 269, steps per second:  75, episode reward: 63.735, mean reward:  0.237 [-0.005,  0.436], mean action: 14.781 [0.000, 31.000],  loss: 57.130943, mae: 129.537033, mean_q: 144.054108
 300125/378151: episode: 1566, duration: 3.607s, episode steps: 269, steps per second:  75, episode reward: 92.644, mean reward:  0.344 [-0.005,  0.527], mean action: 16.320 [0.000, 31.000],  loss: 40.735500, mae: 130.185471, mean_q: 144.845673
 300287/378151: episode: 1567, duration: 2.240s, episode steps: 162, steps per second:  72, episode reward: 51.998, mean reward:  0.321 [-0.005,  0.500], mean action: 15.895 [0.000, 31.000],  loss: 33.043175, mae: 130.641434, mean_q: 145.231934
 300474/378151: episode: 1568, duration: 2.580s, episode steps: 187, steps per second:  72, episode reward: 57.711, mean reward:  0.309 [-0.005,  0.436], mean action: 15.824 [0.000, 31.000],  loss: 39.956409, mae: 130.589600, mean_q: 145.138229
 300541/378151: episode: 1569, duration: 0.851s, episode steps:  67, steps per second:  79, episode reward: 19.290, mean reward:  0.288 [ 0.132,  0.375], mean action: 16.388 [0.000, 31.000],  loss: 41.659958, mae: 131.005234, mean_q: 145.614685
 300808/378151: episode: 1570, duration: 3.670s, episode steps: 267, steps per second:  73, episode reward: 93.777, mean reward:  0.351 [ 0.132,  0.399], mean action: 20.536 [0.000, 31.000],  loss: 39.032211, mae: 131.254883, mean_q: 145.781967
